Date,Area,Duration,Visitors,Holiday
15/11/2020,Via San Giacomo,3.0,768,True
15/11/2020,Piazza Puntoni (Via Zamboni),50.0,0,True
15/11/2020,Piazza Puntoni (Via Zamboni),1.0,0,True
15/11/2020,Porta San Donato,360.0,61,True
15/11/2020,Piazza Scaravilli,300.0,8,True
15/11/2020,Via San Giacomo,50.0,52,True
15/11/2020,Palazzo Poggi,15.0,0,True
15/11/2020,Piazza Rossini (Palazzo Malvezzi),7.5,287,True
15/11/2020,Palazzo Poggi,150.0,0,True
15/11/2020,2 Torri (Inizio Portico Via Zamboni),210.0,12,True
15/11/2020,2 Torri (Inizio Portico Via Zamboni),150.0,51,True
15/11/2020,2 Torri (Inizio Portico Via Zamboni),30.0,219,True
15/11/2020,2 Torri (Inizio Portico Via Zamboni),7.5,236,True
15/11/2020,2 Torri (Inizio Portico Via Zamboni),1.0,901,True
15/11/2020,Piazza Rossini (Palazzo Malvezzi),210.0,19,True
15/11/2020,Piazza Rossini (Palazzo Malvezzi),50.0,129,True
15/11/2020,Facoltà Di Giurisprudenza,150.0,25,True
15/11/2020,Facoltà Di Giurisprudenza,15.0,208,True
15/11/2020,Piazza Verdi,360.0,96,True
15/11/2020,Palazzo Poggi,105.0,0,True
15/11/2020,Piazza Verdi,300.0,28,True
15/11/2020,Piazza Verdi,30.0,353,True
15/11/2020,Piazza Verdi,3.0,1186,True
15/11/2020,Via Del Guasto,360.0,24,True
15/11/2020,Via Del Guasto,210.0,29,True
15/11/2020,Via Del Guasto,105.0,63,True
15/11/2020,Via Del Guasto,15.0,142,True
15/11/2020,Via Del Guasto,7.5,113,True
15/11/2020,Via Del Guasto,3.0,284,True
15/11/2020,Palazzo Poggi,360.0,0,True
15/11/2020,Palazzo Poggi,300.0,0,True
15/11/2020,Piazza Verdi,210.0,57,True
15/11/2020,Porta San Donato,210.0,25,True
15/11/2020,Piazza Puntoni (Via Zamboni),105.0,0,True
15/11/2020,Porta San Donato,7.5,224,True
15/11/2020,Palazzo Poggi,3.0,0,True
15/11/2020,Palazzo Poggi,75.0,0,True
15/11/2020,Via Del Guasto,1.0,436,True
15/11/2020,Via Del Guasto,30.0,147,True
15/11/2020,Via Del Guasto,75.0,65,True
15/11/2020,Via Del Guasto,150.0,41,True
15/11/2020,Via Del Guasto,300.0,14,True
15/11/2020,Piazza Verdi,1.0,1200,True
15/11/2020,Palazzo Poggi,1.0,0,True
15/11/2020,Piazza Verdi,150.0,53,True
15/11/2020,Facoltà Di Giurisprudenza,3.0,1012,True
15/11/2020,Facoltà Di Giurisprudenza,105.0,8,True
15/11/2020,Facoltà Di Giurisprudenza,300.0,11,True
15/11/2020,Piazza Rossini (Palazzo Malvezzi),75.0,99,True
15/11/2020,Piazza Rossini (Palazzo Malvezzi),150.0,40,True
15/11/2020,2 Torri (Inizio Portico Via Zamboni),15.0,260,True
15/11/2020,2 Torri (Inizio Portico Via Zamboni),50.0,85,True
15/11/2020,2 Torri (Inizio Portico Via Zamboni),105.0,58,True
15/11/2020,Facoltà Di Giurisprudenza,1.0,1118,True
15/11/2020,Piazza Scaravilli,150.0,13,True
15/11/2020,Piazza Scaravilli,7.5,51,True
15/11/2020,Via San Giacomo,300.0,8,True
15/11/2020,Porta San Donato,3.0,2318,True
15/11/2020,Porta San Donato,15.0,426,True
15/11/2020,Porta San Donato,30.0,357,True
15/11/2020,Porta San Donato,50.0,100,True
15/11/2020,Porta San Donato,105.0,53,True
15/11/2020,Porta San Donato,150.0,53,True
15/11/2020,Porta San Donato,300.0,27,True
15/11/2020,Piazza Puntoni (Via Zamboni),3.0,0,True
15/11/2020,Piazza Puntoni (Via Zamboni),7.5,0,True
15/11/2020,Piazza Puntoni (Via Zamboni),15.0,0,True
15/11/2020,2 Torri (Inizio Portico Via Zamboni),300.0,22,True
15/11/2020,Piazza Puntoni (Via Zamboni),210.0,0,True
15/11/2020,Piazza Puntoni (Via Zamboni),300.0,0,True
15/11/2020,Via San Giacomo,1.0,906,True
15/11/2020,Via San Giacomo,15.0,130,True
15/11/2020,Via San Giacomo,75.0,42,True
15/11/2020,Via San Giacomo,105.0,21,True
15/11/2020,Via San Giacomo,150.0,13,True
15/11/2020,Via San Giacomo,210.0,5,True
15/11/2020,Porta San Donato,75.0,88,True
15/11/2020,2 Torri (Inizio Portico Via Zamboni),360.0,85,True
15/11/2020,Facoltà Di Giurisprudenza,50.0,67,True
15/11/2020,Piazza Verdi,75.0,117,True
15/11/2020,Piazza Puntoni (Via Zamboni),75.0,0,True
15/11/2020,Piazza Puntoni (Via Zamboni),150.0,0,True
15/11/2020,2 Torri (Inizio Portico Via Zamboni),75.0,63,True
15/11/2020,2 Torri (Inizio Portico Via Zamboni),3.0,812,True
15/11/2020,Piazza Rossini (Palazzo Malvezzi),360.0,54,True
15/11/2020,Piazza Rossini (Palazzo Malvezzi),300.0,19,True
15/11/2020,Piazza Rossini (Palazzo Malvezzi),105.0,56,True
15/11/2020,Piazza Rossini (Palazzo Malvezzi),30.0,201,True
15/11/2020,Piazza Rossini (Palazzo Malvezzi),15.0,257,True
15/11/2020,Piazza Rossini (Palazzo Malvezzi),3.0,987,True
15/11/2020,Piazza Rossini (Palazzo Malvezzi),1.0,1185,True
15/11/2020,Facoltà Di Giurisprudenza,360.0,31,True
15/11/2020,Facoltà Di Giurisprudenza,210.0,17,True
15/11/2020,Facoltà Di Giurisprudenza,75.0,65,True
15/11/2020,Facoltà Di Giurisprudenza,30.0,183,True
15/11/2020,Facoltà Di Giurisprudenza,7.5,245,True
15/11/2020,Piazza Verdi,105.0,78,True
15/11/2020,Piazza Puntoni (Via Zamboni),360.0,0,True
15/11/2020,Piazza Verdi,50.0,133,True
15/11/2020,Piazza Verdi,15.0,307,True
15/11/2020,Piazza Verdi,7.5,291,True
15/11/2020,Via Del Guasto,50.0,70,True
15/11/2020,Palazzo Poggi,210.0,0,True
15/11/2020,Palazzo Poggi,50.0,0,True
15/11/2020,Palazzo Poggi,30.0,0,True
15/11/2020,Palazzo Poggi,7.5,0,True
15/11/2020,Piazza Scaravilli,360.0,46,True
15/11/2020,Piazza Scaravilli,75.0,30,True
15/11/2020,Piazza Scaravilli,50.0,25,True
15/11/2020,Porta San Donato,1.0,2854,True
15/11/2020,Piazza Scaravilli,30.0,94,True
15/11/2020,Via San Giacomo,30.0,164,True
16/11/2020,Piazza Verdi,210.0,41,False
16/11/2020,Piazza Rossini (Palazzo Malvezzi),210.0,53,False
16/11/2020,2 Torri (Inizio Portico Via Zamboni),1.0,2040,False
16/11/2020,2 Torri (Inizio Portico Via Zamboni),7.5,379,False
16/11/2020,2 Torri (Inizio Portico Via Zamboni),15.0,479,False
16/11/2020,2 Torri (Inizio Portico Via Zamboni),75.0,124,False
16/11/2020,Via Del Guasto,210.0,33,False
16/11/2020,Via Del Guasto,300.0,11,False
16/11/2020,Via Del Guasto,360.0,38,False
16/11/2020,Piazza Verdi,3.0,1826,False
16/11/2020,Piazza Verdi,50.0,195,False
16/11/2020,Piazza Verdi,75.0,131,False
16/11/2020,Piazza Verdi,105.0,81,False
16/11/2020,Piazza Verdi,360.0,73,False
16/11/2020,Facoltà Di Giurisprudenza,1.0,2385,False
16/11/2020,Facoltà Di Giurisprudenza,30.0,409,False
16/11/2020,Facoltà Di Giurisprudenza,50.0,111,False
16/11/2020,Facoltà Di Giurisprudenza,75.0,70,False
16/11/2020,Facoltà Di Giurisprudenza,105.0,19,False
16/11/2020,Piazza Rossini (Palazzo Malvezzi),50.0,150,False
16/11/2020,Piazza Rossini (Palazzo Malvezzi),75.0,111,False
16/11/2020,Piazza Rossini (Palazzo Malvezzi),105.0,39,False
16/11/2020,2 Torri (Inizio Portico Via Zamboni),3.0,1513,False
16/11/2020,2 Torri (Inizio Portico Via Zamboni),50.0,137,False
16/11/2020,2 Torri (Inizio Portico Via Zamboni),105.0,68,False
16/11/2020,2 Torri (Inizio Portico Via Zamboni),210.0,45,False
16/11/2020,Piazza Rossini (Palazzo Malvezzi),30.0,387,False
16/11/2020,Facoltà Di Giurisprudenza,3.0,1979,False
16/11/2020,Piazza Rossini (Palazzo Malvezzi),3.0,1756,False
16/11/2020,Facoltà Di Giurisprudenza,150.0,16,False
16/11/2020,Piazza Verdi,30.0,540,False
16/11/2020,Piazza Verdi,7.5,422,False
16/11/2020,Piazza Verdi,1.0,2083,False
16/11/2020,Via Del Guasto,50.0,113,False
16/11/2020,Via Del Guasto,3.0,500,False
16/11/2020,Palazzo Poggi,360.0,42,False
16/11/2020,Palazzo Poggi,150.0,52,False
16/11/2020,Palazzo Poggi,105.0,46,False
16/11/2020,Palazzo Poggi,75.0,75,False
16/11/2020,Piazza Scaravilli,150.0,72,False
16/11/2020,Facoltà Di Giurisprudenza,7.5,412,False
16/11/2020,Piazza Scaravilli,15.0,283,False
16/11/2020,Piazza Scaravilli,3.0,668,False
16/11/2020,Piazza Scaravilli,1.0,903,False
16/11/2020,Via San Giacomo,50.0,199,False
16/11/2020,Piazza Puntoni (Via Zamboni),300.0,0,False
16/11/2020,Piazza Puntoni (Via Zamboni),210.0,0,False
16/11/2020,Piazza Puntoni (Via Zamboni),50.0,0,False
16/11/2020,Piazza Puntoni (Via Zamboni),15.0,0,False
16/11/2020,Piazza Puntoni (Via Zamboni),7.5,0,False
16/11/2020,Porta San Donato,360.0,107,False
16/11/2020,Porta San Donato,300.0,56,False
16/11/2020,Porta San Donato,15.0,800,False
16/11/2020,2 Torri (Inizio Portico Via Zamboni),300.0,45,False
16/11/2020,Facoltà Di Giurisprudenza,15.0,384,False
16/11/2020,Facoltà Di Giurisprudenza,360.0,35,False
16/11/2020,Piazza Scaravilli,30.0,318,False
16/11/2020,Porta San Donato,30.0,820,False
16/11/2020,Porta San Donato,1.0,5276,False
16/11/2020,Piazza Verdi,300.0,44,False
16/11/2020,Piazza Verdi,150.0,77,False
16/11/2020,Piazza Verdi,15.0,521,False
16/11/2020,Via Del Guasto,150.0,56,False
16/11/2020,Via Del Guasto,105.0,47,False
16/11/2020,Via Del Guasto,15.0,325,False
16/11/2020,Via Del Guasto,7.5,256,False
16/11/2020,Via Del Guasto,1.0,1030,False
16/11/2020,Palazzo Poggi,300.0,19,False
16/11/2020,Palazzo Poggi,50.0,142,False
16/11/2020,Palazzo Poggi,7.5,318,False
16/11/2020,Palazzo Poggi,1.0,1287,False
16/11/2020,Piazza Scaravilli,360.0,49,False
16/11/2020,Piazza Scaravilli,105.0,87,False
16/11/2020,Piazza Scaravilli,75.0,76,False
16/11/2020,Piazza Scaravilli,7.5,213,False
16/11/2020,Via San Giacomo,360.0,66,False
16/11/2020,Via San Giacomo,210.0,42,False
16/11/2020,Via San Giacomo,150.0,97,False
16/11/2020,Via San Giacomo,75.0,89,False
16/11/2020,Via San Giacomo,15.0,442,False
16/11/2020,Via San Giacomo,7.5,385,False
16/11/2020,Via San Giacomo,3.0,1466,False
16/11/2020,Piazza Puntoni (Via Zamboni),360.0,0,False
16/11/2020,Piazza Puntoni (Via Zamboni),30.0,0,False
16/11/2020,Piazza Puntoni (Via Zamboni),3.0,0,False
16/11/2020,Porta San Donato,75.0,141,False
16/11/2020,Facoltà Di Giurisprudenza,210.0,26,False
16/11/2020,Facoltà Di Giurisprudenza,300.0,6,False
16/11/2020,Piazza Rossini (Palazzo Malvezzi),1.0,2154,False
16/11/2020,Piazza Rossini (Palazzo Malvezzi),7.5,442,False
16/11/2020,Porta San Donato,3.0,4637,False
16/11/2020,Porta San Donato,50.0,208,False
16/11/2020,Porta San Donato,105.0,103,False
16/11/2020,Porta San Donato,150.0,96,False
16/11/2020,Porta San Donato,210.0,71,False
16/11/2020,Piazza Puntoni (Via Zamboni),1.0,0,False
16/11/2020,Piazza Puntoni (Via Zamboni),75.0,0,False
16/11/2020,Piazza Puntoni (Via Zamboni),105.0,0,False
16/11/2020,Piazza Puntoni (Via Zamboni),150.0,0,False
16/11/2020,Via San Giacomo,1.0,1479,False
16/11/2020,Via San Giacomo,30.0,476,False
16/11/2020,Via San Giacomo,105.0,85,False
16/11/2020,Via San Giacomo,300.0,28,False
16/11/2020,Porta San Donato,7.5,688,False
16/11/2020,Piazza Scaravilli,50.0,121,False
16/11/2020,Piazza Scaravilli,300.0,34,False
16/11/2020,Palazzo Poggi,3.0,1282,False
16/11/2020,Palazzo Poggi,15.0,381,False
16/11/2020,Palazzo Poggi,30.0,368,False
16/11/2020,Palazzo Poggi,210.0,21,False
16/11/2020,Via Del Guasto,30.0,280,False
16/11/2020,Via Del Guasto,75.0,80,False
16/11/2020,2 Torri (Inizio Portico Via Zamboni),360.0,132,False
16/11/2020,2 Torri (Inizio Portico Via Zamboni),30.0,521,False
16/11/2020,Piazza Rossini (Palazzo Malvezzi),360.0,68,False
16/11/2020,Piazza Rossini (Palazzo Malvezzi),300.0,21,False
16/11/2020,Piazza Rossini (Palazzo Malvezzi),150.0,45,False
16/11/2020,Piazza Rossini (Palazzo Malvezzi),15.0,487,False
16/11/2020,Piazza Scaravilli,210.0,47,False
16/11/2020,2 Torri (Inizio Portico Via Zamboni),150.0,63,False
17/11/2020,Piazza Verdi,360.0,81,False
17/11/2020,Porta San Donato,300.0,70,False
17/11/2020,Via San Giacomo,105.0,99,False
17/11/2020,Piazza Puntoni (Via Zamboni),300.0,0,False
17/11/2020,Piazza Puntoni (Via Zamboni),150.0,0,False
17/11/2020,Piazza Puntoni (Via Zamboni),75.0,0,False
17/11/2020,Piazza Puntoni (Via Zamboni),50.0,0,False
17/11/2020,Piazza Puntoni (Via Zamboni),3.0,0,False
17/11/2020,Porta San Donato,360.0,116,False
17/11/2020,Porta San Donato,150.0,103,False
17/11/2020,Porta San Donato,30.0,918,False
17/11/2020,Porta San Donato,15.0,902,False
17/11/2020,Porta San Donato,1.0,5955,False
17/11/2020,Porta San Donato,7.5,667,False
17/11/2020,Porta San Donato,50.0,217,False
17/11/2020,Via San Giacomo,150.0,152,False
17/11/2020,Porta San Donato,75.0,170,False
17/11/2020,Porta San Donato,210.0,63,False
17/11/2020,Piazza Puntoni (Via Zamboni),15.0,0,False
17/11/2020,Piazza Puntoni (Via Zamboni),210.0,0,False
17/11/2020,Piazza Puntoni (Via Zamboni),360.0,0,False
17/11/2020,Via San Giacomo,7.5,519,False
17/11/2020,Via San Giacomo,15.0,722,False
17/11/2020,Via San Giacomo,50.0,241,False
17/11/2020,Via San Giacomo,300.0,36,False
17/11/2020,Piazza Scaravilli,1.0,1396,False
17/11/2020,Piazza Scaravilli,3.0,1070,False
17/11/2020,Piazza Scaravilli,30.0,484,False
17/11/2020,Piazza Scaravilli,50.0,185,False
17/11/2020,Piazza Scaravilli,75.0,158,False
17/11/2020,Porta San Donato,105.0,112,False
17/11/2020,Via San Giacomo,210.0,70,False
17/11/2020,Piazza Scaravilli,150.0,111,False
17/11/2020,Piazza Scaravilli,210.0,58,False
17/11/2020,2 Torri (Inizio Portico Via Zamboni),300.0,63,False
17/11/2020,2 Torri (Inizio Portico Via Zamboni),105.0,73,False
17/11/2020,2 Torri (Inizio Portico Via Zamboni),30.0,557,False
17/11/2020,2 Torri (Inizio Portico Via Zamboni),15.0,535,False
17/11/2020,Piazza Rossini (Palazzo Malvezzi),360.0,63,False
17/11/2020,Piazza Rossini (Palazzo Malvezzi),210.0,28,False
17/11/2020,Piazza Rossini (Palazzo Malvezzi),150.0,40,False
17/11/2020,Piazza Rossini (Palazzo Malvezzi),30.0,522,False
17/11/2020,Piazza Rossini (Palazzo Malvezzi),7.5,560,False
17/11/2020,Facoltà Di Giurisprudenza,300.0,11,False
17/11/2020,Facoltà Di Giurisprudenza,150.0,45,False
17/11/2020,Facoltà Di Giurisprudenza,50.0,107,False
17/11/2020,Facoltà Di Giurisprudenza,15.0,498,False
17/11/2020,Facoltà Di Giurisprudenza,7.5,524,False
17/11/2020,Via Del Guasto,300.0,37,False
17/11/2020,Via Del Guasto,150.0,80,False
17/11/2020,Via Del Guasto,50.0,116,False
17/11/2020,Via Del Guasto,30.0,330,False
17/11/2020,Via Del Guasto,15.0,328,False
17/11/2020,Via Del Guasto,1.0,1170,False
17/11/2020,Palazzo Poggi,300.0,23,False
17/11/2020,Palazzo Poggi,150.0,47,False
17/11/2020,Palazzo Poggi,75.0,116,False
17/11/2020,Palazzo Poggi,30.0,530,False
17/11/2020,Palazzo Poggi,7.5,426,False
17/11/2020,Palazzo Poggi,3.0,1843,False
17/11/2020,Porta San Donato,3.0,5232,False
17/11/2020,Palazzo Poggi,1.0,1864,False
17/11/2020,Piazza Scaravilli,360.0,63,False
17/11/2020,Piazza Scaravilli,105.0,120,False
17/11/2020,Piazza Scaravilli,300.0,23,False
17/11/2020,Via San Giacomo,1.0,2148,False
17/11/2020,Via Del Guasto,7.5,273,False
17/11/2020,2 Torri (Inizio Portico Via Zamboni),50.0,198,False
17/11/2020,2 Torri (Inizio Portico Via Zamboni),1.0,2194,False
17/11/2020,Piazza Rossini (Palazzo Malvezzi),75.0,94,False
17/11/2020,Piazza Rossini (Palazzo Malvezzi),50.0,129,False
17/11/2020,Facoltà Di Giurisprudenza,360.0,39,False
17/11/2020,Facoltà Di Giurisprudenza,105.0,25,False
17/11/2020,Facoltà Di Giurisprudenza,3.0,2258,False
17/11/2020,Piazza Verdi,300.0,46,False
17/11/2020,Piazza Verdi,210.0,33,False
17/11/2020,Piazza Verdi,15.0,644,False
17/11/2020,Via Del Guasto,75.0,107,False
17/11/2020,Via Del Guasto,3.0,692,False
17/11/2020,Palazzo Poggi,15.0,540,False
17/11/2020,Palazzo Poggi,360.0,44,False
17/11/2020,Palazzo Poggi,105.0,77,False
17/11/2020,Palazzo Poggi,50.0,179,False
17/11/2020,Piazza Scaravilli,15.0,410,False
17/11/2020,Piazza Scaravilli,7.5,266,False
17/11/2020,Via San Giacomo,360.0,63,False
17/11/2020,Via San Giacomo,75.0,159,False
17/11/2020,Via San Giacomo,30.0,674,False
17/11/2020,Via San Giacomo,3.0,2124,False
17/11/2020,Piazza Puntoni (Via Zamboni),105.0,0,False
17/11/2020,Piazza Puntoni (Via Zamboni),30.0,0,False
17/11/2020,Piazza Puntoni (Via Zamboni),7.5,0,False
17/11/2020,Piazza Puntoni (Via Zamboni),1.0,0,False
17/11/2020,Palazzo Poggi,210.0,46,False
17/11/2020,2 Torri (Inizio Portico Via Zamboni),150.0,73,False
17/11/2020,2 Torri (Inizio Portico Via Zamboni),75.0,106,False
17/11/2020,Piazza Rossini (Palazzo Malvezzi),1.0,2703,False
17/11/2020,Piazza Verdi,150.0,111,False
17/11/2020,Facoltà Di Giurisprudenza,75.0,59,False
17/11/2020,Facoltà Di Giurisprudenza,210.0,6,False
17/11/2020,Piazza Rossini (Palazzo Malvezzi),3.0,2237,False
17/11/2020,Piazza Rossini (Palazzo Malvezzi),15.0,616,False
17/11/2020,Piazza Verdi,105.0,88,False
17/11/2020,Piazza Rossini (Palazzo Malvezzi),105.0,38,False
17/11/2020,Piazza Rossini (Palazzo Malvezzi),300.0,30,False
17/11/2020,2 Torri (Inizio Portico Via Zamboni),3.0,1751,False
17/11/2020,2 Torri (Inizio Portico Via Zamboni),7.5,519,False
17/11/2020,2 Torri (Inizio Portico Via Zamboni),210.0,43,False
17/11/2020,2 Torri (Inizio Portico Via Zamboni),360.0,133,False
17/11/2020,Piazza Verdi,75.0,142,False
17/11/2020,Piazza Verdi,50.0,178,False
17/11/2020,Facoltà Di Giurisprudenza,30.0,403,False
17/11/2020,Piazza Verdi,30.0,623,False
17/11/2020,Piazza Verdi,3.0,2125,False
17/11/2020,Piazza Verdi,7.5,510,False
17/11/2020,Via Del Guasto,105.0,48,False
17/11/2020,Facoltà Di Giurisprudenza,1.0,2416,False
17/11/2020,Via Del Guasto,360.0,36,False
17/11/2020,Piazza Verdi,1.0,2497,False
17/11/2020,Via Del Guasto,210.0,43,False
18/11/2020,Porta San Donato,210.0,92,False
18/11/2020,Porta San Donato,300.0,80,False
18/11/2020,Piazza Puntoni (Via Zamboni),1.0,0,False
18/11/2020,Piazza Puntoni (Via Zamboni),15.0,0,False
18/11/2020,Piazza Puntoni (Via Zamboni),30.0,0,False
18/11/2020,Piazza Puntoni (Via Zamboni),75.0,0,False
18/11/2020,Via San Giacomo,7.5,494,False
18/11/2020,Piazza Puntoni (Via Zamboni),105.0,0,False
18/11/2020,Via San Giacomo,1.0,1687,False
18/11/2020,Via San Giacomo,3.0,1898,False
18/11/2020,Piazza Puntoni (Via Zamboni),7.5,0,False
18/11/2020,Porta San Donato,15.0,817,False
18/11/2020,Porta San Donato,7.5,664,False
18/11/2020,Porta San Donato,50.0,185,False
18/11/2020,Porta San Donato,360.0,94,False
18/11/2020,Piazza Puntoni (Via Zamboni),50.0,0,False
18/11/2020,Piazza Puntoni (Via Zamboni),360.0,0,False
18/11/2020,Via San Giacomo,15.0,591,False
18/11/2020,Via San Giacomo,50.0,206,False
18/11/2020,Porta San Donato,3.0,5534,False
18/11/2020,Palazzo Poggi,7.5,470,False
18/11/2020,Palazzo Poggi,105.0,64,False
18/11/2020,Via Del Guasto,300.0,29,False
18/11/2020,Palazzo Poggi,150.0,81,False
18/11/2020,Palazzo Poggi,300.0,32,False
18/11/2020,Via Del Guasto,1.0,1103,False
18/11/2020,Porta San Donato,1.0,6060,False
18/11/2020,Via Del Guasto,15.0,261,False
18/11/2020,Via Del Guasto,30.0,323,False
18/11/2020,Via Del Guasto,50.0,119,False
18/11/2020,Via Del Guasto,75.0,130,False
18/11/2020,Via Del Guasto,210.0,20,False
18/11/2020,Piazza Scaravilli,50.0,138,False
18/11/2020,Palazzo Poggi,210.0,39,False
18/11/2020,Via San Giacomo,150.0,109,False
18/11/2020,Facoltà Di Giurisprudenza,3.0,2061,False
18/11/2020,Via San Giacomo,300.0,43,False
18/11/2020,Via Del Guasto,105.0,62,False
18/11/2020,Piazza Verdi,30.0,645,False
18/11/2020,Piazza Verdi,50.0,226,False
18/11/2020,Piazza Verdi,150.0,87,False
18/11/2020,Piazza Verdi,210.0,43,False
18/11/2020,Piazza Verdi,360.0,76,False
18/11/2020,Facoltà Di Giurisprudenza,30.0,455,False
18/11/2020,Facoltà Di Giurisprudenza,50.0,98,False
18/11/2020,Facoltà Di Giurisprudenza,105.0,25,False
18/11/2020,Facoltà Di Giurisprudenza,150.0,25,False
18/11/2020,Piazza Rossini (Palazzo Malvezzi),1.0,2272,False
18/11/2020,Piazza Rossini (Palazzo Malvezzi),75.0,130,False
18/11/2020,2 Torri (Inizio Portico Via Zamboni),3.0,1608,False
18/11/2020,2 Torri (Inizio Portico Via Zamboni),75.0,107,False
18/11/2020,2 Torri (Inizio Portico Via Zamboni),105.0,94,False
18/11/2020,Via San Giacomo,210.0,61,False
18/11/2020,2 Torri (Inizio Portico Via Zamboni),300.0,40,False
18/11/2020,Via Del Guasto,3.0,650,False
18/11/2020,Palazzo Poggi,75.0,120,False
18/11/2020,Palazzo Poggi,50.0,134,False
18/11/2020,Palazzo Poggi,15.0,500,False
18/11/2020,Porta San Donato,30.0,751,False
18/11/2020,Porta San Donato,75.0,160,False
18/11/2020,Porta San Donato,105.0,87,False
18/11/2020,Porta San Donato,150.0,106,False
18/11/2020,Piazza Puntoni (Via Zamboni),3.0,0,False
18/11/2020,Piazza Puntoni (Via Zamboni),150.0,0,False
18/11/2020,Piazza Puntoni (Via Zamboni),210.0,0,False
18/11/2020,Piazza Puntoni (Via Zamboni),300.0,0,False
18/11/2020,2 Torri (Inizio Portico Via Zamboni),150.0,102,False
18/11/2020,Via San Giacomo,30.0,568,False
18/11/2020,Piazza Scaravilli,1.0,1075,False
18/11/2020,Piazza Scaravilli,3.0,844,False
18/11/2020,Piazza Scaravilli,7.5,313,False
18/11/2020,Piazza Scaravilli,15.0,389,False
18/11/2020,Piazza Scaravilli,30.0,377,False
18/11/2020,Piazza Scaravilli,75.0,140,False
18/11/2020,Piazza Scaravilli,105.0,98,False
18/11/2020,Piazza Scaravilli,150.0,90,False
18/11/2020,Via San Giacomo,75.0,152,False
18/11/2020,2 Torri (Inizio Portico Via Zamboni),30.0,583,False
18/11/2020,Via San Giacomo,360.0,63,False
18/11/2020,2 Torri (Inizio Portico Via Zamboni),1.0,2310,False
18/11/2020,2 Torri (Inizio Portico Via Zamboni),210.0,48,False
18/11/2020,2 Torri (Inizio Portico Via Zamboni),360.0,134,False
18/11/2020,Piazza Verdi,1.0,2597,False
18/11/2020,Piazza Verdi,3.0,2091,False
18/11/2020,Piazza Verdi,7.5,527,False
18/11/2020,Piazza Verdi,75.0,217,False
18/11/2020,Piazza Verdi,105.0,110,False
18/11/2020,Piazza Verdi,300.0,47,False
18/11/2020,Facoltà Di Giurisprudenza,1.0,2342,False
18/11/2020,Facoltà Di Giurisprudenza,7.5,471,False
18/11/2020,Facoltà Di Giurisprudenza,75.0,75,False
18/11/2020,Facoltà Di Giurisprudenza,210.0,11,False
18/11/2020,Facoltà Di Giurisprudenza,300.0,14,False
18/11/2020,Piazza Rossini (Palazzo Malvezzi),7.5,536,False
18/11/2020,Piazza Rossini (Palazzo Malvezzi),15.0,490,False
18/11/2020,Piazza Rossini (Palazzo Malvezzi),50.0,145,False
18/11/2020,Piazza Rossini (Palazzo Malvezzi),150.0,70,False
18/11/2020,2 Torri (Inizio Portico Via Zamboni),50.0,179,False
18/11/2020,2 Torri (Inizio Portico Via Zamboni),15.0,602,False
18/11/2020,Piazza Rossini (Palazzo Malvezzi),210.0,27,False
18/11/2020,Piazza Rossini (Palazzo Malvezzi),300.0,35,False
18/11/2020,Piazza Rossini (Palazzo Malvezzi),360.0,63,False
18/11/2020,Piazza Scaravilli,210.0,66,False
18/11/2020,Piazza Scaravilli,300.0,44,False
18/11/2020,Piazza Scaravilli,360.0,50,False
18/11/2020,Palazzo Poggi,1.0,1470,False
18/11/2020,Palazzo Poggi,3.0,1657,False
18/11/2020,Palazzo Poggi,30.0,445,False
18/11/2020,Palazzo Poggi,360.0,32,False
18/11/2020,Via Del Guasto,7.5,268,False
18/11/2020,Via Del Guasto,360.0,33,False
18/11/2020,Piazza Verdi,15.0,616,False
18/11/2020,Via San Giacomo,105.0,106,False
18/11/2020,Facoltà Di Giurisprudenza,15.0,404,False
18/11/2020,Facoltà Di Giurisprudenza,360.0,36,False
18/11/2020,Piazza Rossini (Palazzo Malvezzi),3.0,2100,False
18/11/2020,Piazza Rossini (Palazzo Malvezzi),30.0,463,False
18/11/2020,Piazza Rossini (Palazzo Malvezzi),105.0,73,False
18/11/2020,Via Del Guasto,150.0,58,False
18/11/2020,2 Torri (Inizio Portico Via Zamboni),7.5,495,False
19/11/2020,Facoltà Di Giurisprudenza,75.0,61,False
19/11/2020,Piazza Rossini (Palazzo Malvezzi),1.0,2335,False
19/11/2020,Piazza Rossini (Palazzo Malvezzi),7.5,503,False
19/11/2020,Via San Giacomo,300.0,53,False
19/11/2020,Via San Giacomo,210.0,49,False
19/11/2020,Via San Giacomo,150.0,90,False
19/11/2020,Via San Giacomo,30.0,541,False
19/11/2020,Via San Giacomo,3.0,1725,False
19/11/2020,Via San Giacomo,1.0,1648,False
19/11/2020,Piazza Puntoni (Via Zamboni),360.0,0,False
19/11/2020,Piazza Scaravilli,1.0,1099,False
19/11/2020,Piazza Puntoni (Via Zamboni),300.0,0,False
19/11/2020,Piazza Puntoni (Via Zamboni),105.0,0,False
19/11/2020,Piazza Puntoni (Via Zamboni),30.0,0,False
19/11/2020,Piazza Puntoni (Via Zamboni),1.0,0,False
19/11/2020,Porta San Donato,300.0,53,False
19/11/2020,Porta San Donato,210.0,67,False
19/11/2020,Porta San Donato,75.0,155,False
19/11/2020,Porta San Donato,15.0,753,False
19/11/2020,Piazza Puntoni (Via Zamboni),210.0,0,False
19/11/2020,Piazza Scaravilli,150.0,101,False
